scenario,scenario_label,rep,u_mean,u_sd,u_skew,u_excess_kurtosis,u_q01,u_q05,u_q50,u_q95,u_q99,contam_share
N0,N0 Normal,1810,-0.005241163686965933,1.020708756693926,-0.010038423641374137,-0.05791246638304548,-2.449022579697435,-1.6824885015480067,0.030002612306899917,1.656357351351162,2.279119168412054,
N1,N1 Severe skewness,1810,-0.028464144453799464,0.9930447817095095,3.307338521743568,17.781160556681368,-0.7068049494522454,-0.7035595889195124,-0.4038709407353234,2.002230607548099,3.3724066596233366,
N2,N2 Extreme t3 tails,1810,0.060367039881219296,0.8957408358569249,0.9990728896843301,8.981019804868833,-1.9330326061665917,-1.1438269236034035,0.03695968124593599,1.326622394124932,3.4573566376982714,
N3,N3 One-sided contamination,1810,0.03218592780454983,1.0750857871198418,3.8803427067050777,19.900560243398804,-1.3011869140573167,-1.0711210311975834,-0.07712235602463571,0.9631293172293751,6.008260373579461,0.024
N0,N0 Normal,1811,0.008696043122729865,0.9916840371439092,-0.04435298713398743,0.033448197754267106,-2.3743728299091877,-1.5940656476993036,0.0631530010477967,1.6228875656086934,2.329435033459168,
N1,N1 Severe skewness,1811,-0.0019008848686129446,1.010323504747558,2.944974322967566,12.693170190487294,-0.7070383682595074,-0.7045095689637404,-0.36820870401231265,2.1039603014234625,3.6325781754837805,
N2,N2 Extreme t3 tails,1811,-0.0017752185918648031,1.0231507430780653,-1.6218587984121158,17.518503650540588,-3.3736618820374513,-1.2181998826275904,-0.016235036993201515,1.3609205608807264,2.562148060481102,
N3,N3 One-sided contamination,1811,0.03352419275660208,1.1825172866463172,3.606295264400146,15.86022240646794,-1.539672389206637,-1.106494931146118,-0.10081135713082552,0.8834533233100825,5.962446628512788,0.032
N0,N0 Normal,1812,0.03647260637562805,0.9732034271048243,0.046599213248018106,0.04171109664337269,-2.2236839657343603,-1.551815170278457,0.025960858025402135,1.6179217792352805,2.4481084300401728,
N1,N1 Severe skewness,1812,0.05508625433345637,1.0264561859923063,2.4420623374790615,7.464880451851101,-0.7068802407333727,-0.7039448655373562,-0.3222844310166197,2.1218683429346576,3.750087475473872,
N2,N2 Extreme t3 tails,1812,0.005252084821070241,1.0015277349072493,1.105547430625664,12.095899568732197,-2.339392666239801,-1.3778432710123845,-0.022186771194481453,1.4571314567574694,3.0317891323572503,
N3,N3 One-sided contamination,1812,-0.06300351747924429,0.7845431866648971,3.496454936473798,23.61425121984851,-1.3588648229332143,-1.0121859060637106,-0.11122709621830584,0.8344666645740669,1.5411318322046452,0.01
N0,N0 Normal,1813,-0.04990695876842015,0.9911412050783218,0.15365754714967272,-0.11784319476405036,-2.231683193039145,-1.5018481433055682,-0.11128860545973557,1.5722171156732931,2.2862796355988246,
N1,N1 Severe skewness,1813,-0.07419056398959557,0.8243280202743105,2.3952431764364728,8.527433064675694,-0.706926189497725,-0.7040182202880721,-0.41142157030636933,1.6911171467520607,2.4535760842908307,
N2,N2 Extreme t3 tails,1813,0.04466646072724126,0.9653298320113829,1.4349374240793267,17.80530648572101,-2.3296895928349617,-1.2446469034366312,0.05219789525032509,1.208398661378733,2.224208439081963,
N3,N3 One-sided contamination,1813,0.03051951514404338,1.0899905022724585,3.9567050020478955,20.817893497641727,-1.4368765256111156,-1.0356073735200035,-0.10529871177497577,0.9286446817381259,6.1401387730123576,0.022
N0,N0 Normal,1814,0.07089229645458071,1.0378538373769748,-0.11964019845111616,-0.32092159871347414,-2.4410725008138607,-1.671200986353124,0.09413056316067181,1.7635078997666704,2.200768432018434,
N1,N1 Severe skewness,1814,0.04895926749077901,1.0595767545839776,2.513708709486021,7.546417696104552,-0.7070052105476182,-0.7033848129524745,-0.34478402951319154,2.382546036527087,4.124104448288893,
N2,N2 Extreme t3 tails,1814,-0.04158491362965212,0.8512925245887119,0.16844595231955864,3.353275480052962,-2.0077109597413982,-1.401956918190972,-0.019924155231702236,1.201779409676022,2.3954719993315945,
N3,N3 One-sided contamination,1814,-0.05540434142465338,0.901448655951954,3.5577101483308327,21.81749685668467,-1.5439777558471932,-1.143058652833811,-0.11464965621387738,0.9091539569914994,4.890936623822397,0.014
N0,N0 Normal,1815,0.010325163354348932,1.0045193546004842,0.11670119737351055,-0.09072479540316358,-2.1691210024903813,-1.6893024908691798,0.021887711791722903,1.692720779262878,2.4708512243215752,
N1,N1 Severe skewness,1815,-0.024577767445159857,0.9892747078649313,2.776873953857075,9.558879122955386,-0.706949128818129,-0.7031888612853587,-0.39355566578225787,2.077265622843933,3.689004448259227,
N2,N2 Extreme t3 tails,1815,-0.11588734413101798,1.09803102617555,-6.483707747320464,93.43338457644779,-2.828595760335552,-1.3786325710432765,-0.034075746043132314,1.0366665144340272,2.2010276657662287,
N3,N3 One-sided contamination,1815,-0.03535160955396792,0.999335041457294,3.44849412365378,16.556824176262246,-1.4845401228343689,-1.0847744956474432,-0.14369061664144772,0.8957490974811473,5.3922275961411605,0.024
N0,N0 Normal,1816,0.022993414607927285,1.0138950169694891,0.06790701946447043,-0.26197288048238354,-2.354897098470523,-1.5432387500784512,-0.05076854839720711,1.6918319311318057,2.33101275151433,
N1,N1 Severe skewness,1816,-0.010037260100662426,0.9181243485455334,2.3993142400493896,7.888612910581868,-0.7070023018934563,-0.7042094306084119,-0.35526308080856317,1.6343537481712485,3.4433579122331692,
N2,N2 Extreme t3 tails,1816,0.06869608923128655,0.8721599103257104,0.8965199610005772,4.932487704181822,-2.001880667785658,-1.2133203415124012,0.025588353889982002,1.5376296988754097,3.126581737402768,
N3,N3 One-sided contamination,1816,0.06538827098733446,1.1259746033774831,3.499924288962024,15.121594534389267,-1.262578904260917,-0.9768250772931035,-0.10278953531979668,1.0330880527144586,5.704104634209831,0.03
N0,N0 Normal,1817,0.016067739541536664,1.0053395573547783,0.07874387880461393,-0.06181998073884776,-2.3879228245139745,-1.5280079041206756,0.00064714854719429,1.6672149299152463,2.421623907745388,
N1,N1 Severe skewness,1817,0.03609632753319066,1.029029114585772,2.1958225054918747,5.638246516576283,-0.7069813205597644,-0.7045255479704564,-0.4084176980789821,2.102826844659298,3.853690577931414,
N2,N2 Extreme t3 tails,1817,-0.0030737281947213974,0.9409649755233029,1.752937455864797,20.832407014700312,-2.4260621882474847,-1.3477995983955429,0.027373013108254497,1.2036835756558741,2.528617000032841,
N3,N3 One-sided contamination,1817,-0.048958817347930866,0.9059928788061258,3.931682780227012,23.184331487674143,-1.364194320298366,-1.05024770227928,-0.1297241320979815,0.8470362305993562,5.560899625873051,0.016
N0,N0 Normal,1818,-0.08677940001627371,0.9812214139158499,0.11862388170841669,0.11324598324383883,-2.134495893624632,-1.7336951854571112,-0.10153368357917258,1.491041732512986,2.338305987637059,
N1,N1 Severe skewness,1818,0.0233170873743126,1.014047397431455,2.7648080400091546,10.891018444941016,-0.7069141134952825,-0.7029521884841222,-0.37078338105877634,1.989683988606843,3.7181406980014775,
N2,N2 Extreme t3 tails,1818,-0.10506176276935567,0.7960353967499271,-0.08373954638929922,3.437319458824084,-2.3106505490277214,-1.4150103328126513,-0.10669748754810082,1.0755056019007898,1.8188755264864487,
N3,N3 One-sided contamination,1818,0.002626967127676817,0.95672197421494,3.543650985272912,19.256791239613808,-1.5846425010432377,-1.031426948518622,-0.05612451180097161,0.9489369455333849,5.594798697733279,0.018
N0,N0 Normal,1819,0.07215738141445724,1.029452486902013,-0.07969786298270047,-0.4354872980754707,-2.1632171128033963,-1.573455642833854,0.08954050100898395,1.6277215452244291,2.3028446573967,
N1,N1 Severe skewness,1819,-0.01590955757768038,0.9396231366012815,2.2250303784485705,5.533905942028385,-0.7068066877638605,-0.7034221953508846,-0.3804832901333809,1.9551810519074937,3.791313410661279,
N2,N2 Extreme t3 tails,1819,0.08597966478248605,1.2702605735999888,5.6704096143778635,57.950735176644514,-2.1650094562476427,-1.3316578396622645,0.03436578380431006,1.374587678213501,3.7418343397614513,
N3,N3 One-sided contamination,1819,0.03220816716660913,1.103095854780059,3.437738061718327,15.41095625120236,-1.500696412206608,-1.1216590139863334,-0.0962150636744354,1.0313378160676423,5.735174713137596,0.028
N0,N0 Normal,1820,0.0025578575156843535,1.0125335111368476,0.12666585243093492,-0.17295199436944175,-2.106391439888027,-1.6668697745397894,-0.06123740570787699,1.7398588115386218,2.3745570468494743,
N1,N1 Severe skewness,1820,-0.02273565194845014,0.8897046874086967,2.5232452662965925,9.910563574619296,-0.7067637503041329,-0.7032623739015116,-0.3686888878038299,1.7227375117309351,3.2821724246495116,
N2,N2 Extreme t3 tails,1820,-0.07123559667033516,0.9776856532198485,-0.27700081237593643,7.167035697475454,-2.9047707415975608,-1.435383965582067,-0.09478458485468748,1.3864489742495711,2.2279933840809285,
N3,N3 One-sided contamination,1820,-0.06378736136684114,0.8575722435414799,3.344314551294459,20.686727477436197,-1.5065490330855125,-1.067135687288595,-0.12960561485423108,0.9065675873209723,4.897949286923213,0.012
N0,N0 Normal,1821,0.019798584012544862,0.9861565282736322,-0.08391153800697802,-0.512650143221435,-2.0875824330711574,-1.5446436690349152,0.04326199088060068,1.5393384450113918,2.098551598198687,
N1,N1 Severe skewness,1821,-0.11316258405884518,0.9043365468571988,3.557433952615177,20.35184589870837,-0.7069667974577786,-0.7051606865866435,-0.44139603843235653,1.522216429677932,3.295473505925186,
N2,N2 Extreme t3 tails,1821,0.006874522497532517,0.9035440355364341,0.3548958873146291,5.673268782704767,-2.2543520656828213,-1.3297578010932558,0.0011944094429379567,1.2450898871475327,2.5476727156132606,
N3,N3 One-sided contamination,1821,-0.08189005238653374,0.7057659816412636,3.012623283235917,23.110310244618542,-1.3060271405123014,-1.0469736106543857,-0.14381995083834323,0.844693721646195,1.224905808818483,0.006
N0,N0 Normal,1822,-0.06924510942273213,0.9830036499915552,-0.1395005423406033,0.0743215633681551,-2.3705265495458616,-1.7052841531109866,-0.022951623295610752,1.4434638742453696,2.219631525794373,
N1,N1 Severe skewness,1822,0.030893452243276543,1.0136335194000883,2.6932791588694944,10.147204390726191,-0.7068995230881274,-0.7002053229135315,-0.38076019684329354,2.054603135469997,3.9625025764844706,
N2,N2 Extreme t3 tails,1822,0.0976958630783707,0.9975666876267557,0.4317085347107197,12.512906223917737,-2.540997915061265,-1.3036508894335797,0.11979269717529162,1.3846812460517774,2.5702365997018215,
N3,N3 One-sided contamination,1822,-0.0442177413388451,0.8697972552851703,3.863232767038153,25.12519156045444,-1.457510448779961,-1.038201254883687,-0.10702943001634749,0.8682660368724917,5.698967434876477,0.012
N0,N0 Normal,1823,0.02564088954544866,0.9852776809389727,0.08032515608233419,0.08587646813405314,-2.3283749645638854,-1.5038515504036871,0.009328493976385032,1.756355770194561,2.3934749636406685,
N1,N1 Severe skewness,1823,-0.012535231358626631,0.9882043556446329,2.651815863393155,10.213676787120432,-0.7069767596638934,-0.7056492374105732,-0.4147157600195738,2.0570180597359875,3.5129886091425244,
N2,N2 Extreme t3 tails,1823,-0.0012736740803009638,1.147745313229856,-1.2899594679785067,22.402341025714424,-2.5609754924304258,-1.4546010625360946,-0.0065921896215795335,1.4035695881385017,3.9072521884528584,
N3,N3 One-sided contamination,1823,0.04018672073621489,1.2002886677443112,3.551302541065547,15.040323849399208,-1.4438595712596771,-1.0205653725384554,-0.17018736235667709,1.0261355129071363,6.008847579440061,0.034
N0,N0 Normal,1824,-0.023053147364820253,0.9883852066139843,0.05122830271221188,-0.17562393335556115,-2.0788293954231567,-1.564073986449295,0.023709501835784283,1.5985592495517111,2.1925761598114644,
N1,N1 Severe skewness,1824,0.036777314109491435,1.105173083291872,2.9715413190792996,12.671545644390731,-0.7069225722128218,-0.7045105274016461,-0.3891158157697673,2.2316268966712416,5.022135498663806,
N2,N2 Extreme t3 tails,1824,0.014439475742916126,0.9009642709013389,0.5193605006170401,3.687955105523521,-2.1495208630311944,-1.3681880486447748,-0.023737331230461838,1.5450412202537986,2.2907678751496108,
N3,N3 One-sided contamination,1824,-0.00956852186270995,0.8998756331200187,3.7795375385667302,24.32086537837339,-1.444637301910171,-1.0475648892949376,-0.09466506397334731,0.9401273193226675,5.409149267503885,0.012
N0,N0 Normal,1825,0.03863631731904018,1.0020590528512652,0.06056581814282588,-0.18699199306311654,-2.2658079666323503,-1.4958604562727362,0.03844836669400366,1.6374248107307734,2.3852173372624836,
N1,N1 Severe skewness,1825,0.025684239218969035,0.9815566627939202,2.430386842083445,7.563974959324769,-0.7070642333261532,-0.704202904916672,-0.3535632067143297,2.1162530790909906,3.66272814377743,
N2,N2 Extreme t3 tails,1825,-0.02942287884209806,0.8368768964150877,0.44567731540293076,2.9501553209046953,-2.2050231536338023,-1.2868201037935432,-0.03631749587912794,1.27742568105296,2.354392298931354,
N3,N3 One-sided contamination,1825,-0.05259065340125983,0.7579778755014217,3.1654369150405217,22.265918283957124,-1.4568294234115133,-1.0584649536906934,-0.10537390786789397,0.917438132258329,1.3086258795385208,0.008
N0,N0 Normal,1826,-0.020342547311800793,1.0111050418339498,0.08406483139490213,-0.07944931909772102,-2.222971743326168,-1.7375549592628228,-0.0881360653165606,1.6739255226982341,2.404636118067532,
N1,N1 Severe skewness,1826,-0.013111471815684561,0.9068587555832177,2.3178595725461695,8.165069210839834,-0.7070534390686626,-0.7041379301015557,-0.3897433626916017,1.6813529337225464,3.039294225111211,
N2,N2 Extreme t3 tails,1826,-0.07679226949977523,0.8484693004501396,-0.30136308054759287,3.030967193917384,-2.7020854315085763,-1.3997915388112054,-0.05151624931265536,1.229409548194461,2.054585088238258,
N3,N3 One-sided contamination,1826,0.01930591365451295,1.0115060597250878,3.553130201704299,18.774825296234834,-1.4454916924607748,-1.1150911444597016,-0.04686573650500467,0.9972096289268381,5.616028102249565,0.02
N0,N0 Normal,1827,0.04289165378551124,1.047595982755498,-0.2765027739839902,0.2520902071121478,-2.5152964005757634,-1.7070798572860255,0.06821344969679709,1.7014104398897325,2.2212865018379744,
N1,N1 Severe skewness,1827,-0.02338261042650133,0.9763193506055629,2.512501778426358,7.710782102154528,-0.7070105275181283,-0.7042129644177642,-0.3683416391138129,2.138372827679534,3.687337375834558,
N2,N2 Extreme t3 tails,1827,0.04732062812341679,1.0384805200688745,0.6180712665379668,8.169068435504277,-2.4407297811864814,-1.398097223370364,0.022552421572649396,1.4612562070268018,3.5665932136093472,
N3,N3 One-sided contamination,1827,-0.021375169692775878,1.0294934815179917,3.619309938508511,18.28845441619379,-1.6199586819493592,-1.0428977717723478,-0.15901596599593543,1.0067729932833565,5.772075874443685,0.022
N0,N0 Normal,1828,0.01653597943086109,1.0441099509257934,0.03140020299695977,-0.35590224671424586,-2.1789876601802844,-1.6554226526740201,0.036342503341022084,1.7585147581502572,2.473865613525379,
N1,N1 Severe skewness,1828,0.08145635614600613,1.067741694802135,2.4576585039710497,7.471468003993232,-0.7068388100813645,-0.702884171566399,-0.32708432042164437,2.20673377966854,4.69420532975211,
N2,N2 Extreme t3 tails,1828,-0.06820872754955004,1.1343045574517412,-4.021767407290382,44.32587326544522,-3.3153892164045495,-1.4803164864144895,-0.020443205127287006,1.2528779930043317,2.4164405342110573,
N3,N3 One-sided contamination,1828,0.011874847161785454,1.0856288874581825,3.53047128039036,16.42059257913794,-1.4788346223180346,-1.0412655111934874,-0.1123598986697697,1.0340249424830292,5.763177854752863,0.026
N0,N0 Normal,1829,-0.0809441785612845,1.0293293422465875,0.032042423349430055,-0.1775912321656925,-2.361776178718207,-1.7181965418491063,-0.04763420503018988,1.510870768866642,2.3256985213849766,
N1,N1 Severe skewness,1829,-0.018292921029014714,0.9815297663950459,2.7251430379877557,9.121461897379712,-0.7070632030287677,-0.7039055169603873,-0.4097788649699745,1.791769703016158,4.314960850002082,
N2,N2 Extreme t3 tails,1829,-0.017643018207056063,0.9547765864706074,-1.2614476463046134,13.08747784721541,-2.904183002109937,-1.3656332809589418,0.0020344753507471943,1.2987947714907517,2.3916725790225293,
N3,N3 One-sided contamination,1829,-0.06449023234680265,0.960461434370556,3.7895135204343586,20.822855898443727,-1.352668403326543,-1.070402075911788,-0.16498476235848505,0.8200870016720005,5.521947776904638,0.018
N0,N0 Normal,1830,-0.07795495107627182,1.001664765838831,0.004250441242261189,-0.2181907857186598,-2.3889095357743044,-1.6823678897084757,-0.08898987455098697,1.6509619687730703,2.229312057294812,
N1,N1 Severe skewness,1830,0.0466941722015339,1.1139134543065148,2.965250961826567,12.041616568688736,-0.7067160759258851,-0.7039639651461563,-0.38007540636817744,2.0743033114016076,4.837007691444652,
